,MO,SLAT,SLON,MAG
32372,3,35.17,-95.78,1
32373,6,37.95,-96.02,0
32374,5,35.4519,-95.7008,0
32375,4,35.0,-96.22,0
32376,7,39.03,-95.38,2
32377,3,37.82,-95.45,2
32378,5,35.4634,-95.6807,1
32379,6,35.27,-96.03,1
32380,6,39.05,-96.37,0
32381,8,39.52,-95.78,4
32382,6,38.48,-96.23,1
32383,4,35.7,-95.78,0
32384,4,35.2,-95.92,0
32385,6,35.95,-96.65,4
32386,5,35.497,-95.7354,2
32387,7,35.6,-95.92,1
32388,8,39.28,-95.72,1
32389,7,38.18,-95.72,1
32390,4,37.27,-95.55,2
32391,11,35.75,-95.38,1
32392,7,39.0,-95.57,2
32393,6,35.87,-96.4,2
32394,4,36.55,-95.45,2
32395,5,35.5026,-95.4784,1
32396,8,39.18,-95.57,2
32397,4,38.73,-96.25,2
32398,3,39.58,-95.47,1
32399,7,38.92,-95.85,2
32400,8,39.17,-95.55,2
32401,6,36.33,-95.88,2
32402,5,40.32,-96.17,1
32403,5,35.9972,-96.1317,2
32404,7,39.33,-95.85,1
32405,8,39.17,-95.53,1
32406,5,38.58,-95.75,3
32407,6,35.98,-96.0,3
32408,3,39.67,-95.52,2
32409,7,37.88,-95.73,0
32410,5,38.9,-95.87,3
32411,8,38.78,-95.4,1
32412,4,39.02,-96.35,0
32413,5,35.9403,-96.0619,1
32414,5,37.8,-95.95,3
32415,7,36.85,-95.55,1
32416,4,40.38,-95.88,3
32417,3,38.62,-96.2,1
32418,6,36.0,-96.1,3
32419,5,39.68,-95.43,0
32420,6,38.42,-96.22,4
32421,5,35.5942,-95.9394,2
32422,3,38.75,-96.12,2
32423,8,36.25,-95.9,2
32424,4,37.47,-96.42,3
32425,4,39.8,-96.32,2
32426,5,34.98,-96.18,2
32427,5,38.77,-95.52,0
32428,5,35.9991,-95.7132,2
32429,5,35.08,-95.67,0
32430,6,35.92,-96.12,2
32431,9,36.75,-95.98,1
32432,3,38.68,-95.97,1
32433,4,39.83,-96.28,1
32434,5,38.15,-95.82,0
32435,4,36.17,-96.52,4
32436,5,36.2224,-95.7481,2
32437,5,38.3,-95.85,1
32438,5,35.03,-95.46,0
32439,11,36.85,-95.6,2
32440,6,35.12,-95.75,1
32441,3,38.9,-95.7,1
32442,4,39.85,-96.27,1
32443,5,38.77,-95.5,0
32444,5,36.1647,-95.6895,0
32445,4,37.75,-96.08,3
32446,5,37.97,-96.17,0
32447,11,38.08,-95.9,0
32448,8,36.8,-95.92,1
32449,3,38.78,-95.55,2
32450,5,38.78,-95.47,0
32451,5,36.1413,-95.5111,2
32452,5,36.68,-96.33,0
32453,5,38.43,-95.43,1
32454,4,39.12,-95.6,1
32455,11,38.5,-95.62,2
32456,5,37.95,-95.45,1
32457,6,36.35,-96.05,2
32458,8,40.4,-96.25,1
32459,5,39.22,-95.45,0
32460,4,36.88,-95.93,2
32461,11,38.62,-95.42,2
32462,3,39.85,-95.52,1
32463,6,35.45,-96.3,0
32464,6,36.37,-95.87,2
32465,6,40.29,-96.06,1
32466,5,35.8545,-96.3242,1
32467,11,36.73,-96.0,1
32468,5,38.88,-95.38,1
32469,5,35.3603,-96.333,1
32470,6,40.29,-96.06,1
32471,4,36.45,-95.72,4
32472,8,37.65,-95.95,1
32473,11,38.75,-95.38,1
32474,11,34.92,-95.77,1
32475,5,37.05,-95.72,0
32476,3,37.72,-95.52,2
32477,6,40.4,-96.03,1
32478,7,35.8,-95.38,0
32479,4,36.53,-95.43,1
32480,3,35.0,-95.85,1
32481,6,38.4996,-95.6748,0
32482,5,37.07,-95.58,0
32483,3,36.0,-96.12,1
32484,6,40.42,-95.4,0
32485,6,36.07,-95.73,2
32486,4,36.07,-96.05,2
32487,7,35.33,-95.45,2
32488,4,37.03,-95.73,0
32489,4,36.0,-95.95,0
32490,5,35.42,-96.02,1
32491,3,35.82,-95.68,2
32492,6,38.46,-95.44,0
32493,6,39.96,-95.73,0
32494,4,38.87,-96.08,1
32495,9,40.18,-95.47,0
32496,10,36.03,-95.82,0
32497,3,37.2,-95.62,1
32498,5,39.02,-96.3,1
32499,6,38.08,-95.88,0
32500,5,35.53,-95.83,0
32501,9,39.08,-96.23,0
32502,6,40.01,-95.52,0
32503,5,35.77,-96.15,1
32504,11,35.97,-95.55,0
32505,4,36.2,-95.38,0
32506,7,39.2866,-95.7404,0
32507,5,35.37,-95.78,0
32508,5,39.92,-95.82,2
32509,4,39.37,-95.95,1
32510,6,40.08,-95.52,2
32511,12,35.67,-95.97,3
32512,4,38.48,-96.05,0
32513,11,35.33,-95.37,1
32514,5,35.95,-96.0,0
32515,4,36.02,-96.15,0
32516,4,38.33,-95.52,2
32517,7,38.877,-95.567,0
32518,4,38.48,-96.15,1
32519,6,40.2,-95.39,0
32520,4,37.02,-95.9,0
32521,4,36.07,-95.75,0
32522,5,36.53,-96.35,1
32523,12,35.9,-95.88,2
32524,4,36.08,-95.68,0
32525,4,38.67,-95.73,1
32526,12,36.15,-95.97,3
32527,4,39.1,-95.88,2
32528,7,38.8347,-95.6171,0
32529,5,37.32,-95.6,1
32530,4,38.07,-95.98,2
32531,4,39.23,-95.72,2
32532,9,37.656,-96.2452,0
32533,12,39.83,-96.08,1
32534,4,38.32,-96.28,0
32535,4,37.42,-96.33,1
32536,5,36.42,-95.85,2
32537,6,35.79,-96.14,0
32538,12,40.22,-96.23,2
32539,9,37.6387,-96.22,0
32540,4,37.63,-95.45,1
32541,3,36.38,-96.0,1
32542,4,37.02,-96.25,0
32543,5,35.73,-95.95,2
32544,4,37.3,-95.7,0
32545,4,36.33,-96.07,1
32546,4,36.6,-95.998,0
32547,5,35.42,-96.3,0
32548,4,36.47,-95.88,2
32549,5,36.4,-95.8,3
32550,3,35.55,-95.53,2
32551,4,36.629,-95.98,0
32552,5,36.4,-95.6,0
32553,4,36.05,-95.82,2
32554,4,39.55,-96.45,1
32555,4,35.588,-96.267,1
32556,5,38.33,-96.27,0
32557,6,39.45,-96.11,2
32558,4,36.7645,-95.8126,1
32559,4,35.47,-96.05,3
32560,5,38.27,-95.73,2
32561,5,39.82,-95.62,3
32562,5,34.87,-96.58,2
32563,5,35.85,-96.37,1
32564,6,39.67,-95.6,0
32565,5,39.73,-95.42,2
32566,4,35.4854,-96.3612,0
32567,5,36.0,-95.78,2
32568,4,35.22,-95.57,1
32569,6,36.2,-96.1,1
32570,4,35.9862,-95.4067,1
32571,4,35.95,-96.5,4
32572,5,39.3,-96.08,0
32573,3,37.92,-95.4,1
32574,6,37.68,-95.62,0
32575,4,37.03,-95.92,0
32576,4,35.4877,-96.0814,0
32577,6,38.5,-96.2,1
32578,6,38.88,-95.88,0
32579,5,37.77,-95.48,1
32580,6,37.53,-96.2,2
32581,6,38.94,-95.77,0
32582,4,35.3549,-95.6265,0
32583,5,35.27,-96.03,0
32584,6,39.33,-96.28,0
32585,9,40.35,-95.92,1
32586,5,38.95,-95.63,1
32587,4,35.0142,-95.9263,0
32588,6,39.82,-95.72,2
32589,6,39.63,-95.8,0
32590,10,36.77,-95.77,1
32591,5,37.23,-95.65,1
32592,5,37.22,-95.67,2
32593,5,38.9546,-95.7609,0
32594,7,36.35,-96.05,2
32595,6,40.1,-96.12,1
32596,4,36.3,-96.0,1
32597,7,35.62,-95.42,2
32598,6,38.56,-96.1,0
32599,5,39.0115,-95.6518,0
32600,6,35.63,-95.85,1
32601,7,35.1,-96.1,2
32602,4,37.57,-96.25,1
32603,5,37.82,-96.38,0
32604,5,39.165,-95.452,0
32605,8,39.87,-95.53,1
32606,4,37.68,-95.47,1
32607,5,36.88,-95.92,1
32608,10,38.83,-95.63,1
32609,5,38.4453,-96.1611,1
32610,8,39.85,-95.47,1
32611,5,36.52,-96.12,0
32612,5,34.92,-95.78,2
32613,2,36.45,-95.7,1
32614,12,36.1,-95.75,1
32615,5,38.5053,-96.0036,3
32616,5,38.82,-95.72,2
32617,11,37.65,-96.07,2
32618,5,34.88,-95.87,2
32619,5,35.48,-95.85,3
32620,4,38.5,-95.82,0
32621,5,35.83,-96.07,1
32622,4,36.73,-96.0,2
32623,5,38.5432,-95.8968,0
32624,3,39.8598,-95.9977,1
32625,5,39.32,-96.38,3
32626,6,36.3,-95.85,1
32627,5,36.05,-95.82,0
32628,5,35.75,-95.67,2
32629,5,36.8,-95.93,1
32630,5,35.48,-95.53,1
32631,5,38.5768,-95.5333,1
32632,8,38.72,-96.25,0
32633,5,36.2,-95.72,2
32634,5,35.3,-95.5,2
32635,5,37.17,-95.77,1
32636,6,38.68,-95.65,1
32637,8,38.45,-96.25,0
32638,5,36.5,-96.2,1
32639,5,38.18,-95.38,0
32640,5,35.7631,-95.7423,2
32641,5,35.93,-95.42,2
32642,5,36.3,-95.6,0
32643,6,38.62,-95.45,0
32644,5,35.4,-95.7,1
32645,11,36.05,-95.78,1
32646,6,40.4,-96.02,0
32647,6,36.9231,-96.2885,0
32648,5,36.23,-95.52,1
32649,10,36.37,-95.83,0
32650,6,36.9345,-96.2705,0
32651,6,38.62,-96.32,0
32652,9,40.15,-96.23,1
32653,5,35.28,-95.58,2
32654,6,36.8957,-95.8727,0
32655,6,37.37,-96.3,2
32656,4,38.05,-96.13,1
32657,10,35.42,-95.48,0
32658,7,38.15,-95.53,1
32659,2,38.7815,-95.9822,2
32660,4,38.05,-96.08,2
32661,5,39.77,-96.48,3
32662,10,35.52,-95.47,0
32663,9,37.98,-96.02,0
32664,7,40.3,-96.25,1
32665,6,38.52,-95.7,1
32666,2,38.7238,-95.4142,1
32667,5,36.05,-95.78,0
32668,5,40.15,-95.95,1
32669,3,36.9,-95.93,3
32670,4,37.88,-95.68,0
32671,8,35.0,-96.3,1
32672,3,38.55,-96.21,0
32673,4,35.9,-95.77,3
32674,4,36.05,-95.78,2
32675,5,35.65,-95.37,0
32676,5,35.93,-96.3,0
32677,3,38.08,-96.13,0
32678,2,35.0,-95.85,2
32679,5,35.1,-95.97,1
32680,5,36.32,-95.67,1
32681,4,34.97,-96.25,2
32682,3,36.17,-95.78,2
32683,5,36.93,-95.8,0
32684,3,38.1068,-96.0679,0
32685,5,39.17,-95.8,3
32686,5,37.23,-95.7,0
32687,5,36.53,-95.92,1
32688,4,35.7,-95.6,0
32689,4,40.4612,-96.3731,0
32690,5,35.5,-96.22,1
32691,5,36.67,-96.37,0
32692,6,40.42,-96.25,1
32693,5,39.15,-96.33,4
32694,5,38.03,-96.23,0
32695,8,36.05,-95.95,1
32696,6,40.43,-96.08,1
32697,4,38.2165,-96.1982,0
32698,5,36.17,-95.9,2
32699,4,39.1,-95.73,1
32700,9,39.82,-95.75,0
32701,9,38.3,-95.55,2
32702,5,39.18,-95.95,4
32703,5,40.2,-95.5,1
32704,7,36.4,-95.83,3
32705,4,36.3233,-96.0682,1
32706,5,36.17,-95.68,2
32707,4,36.27,-95.83,1
32708,9,35.95,-95.88,0
32709,4,38.25,-96.87,3
32710,9,35.9,-95.65,2
32711,5,35.35,-96.17,0
32712,10,39.25,-96.35,2
32713,4,36.7132,-95.712,0
32714,7,40.13,-96.15,0
32715,5,36.2,-95.9,0
32716,9,36.18,-95.73,2
32717,7,40.2,-96.15,0
32718,5,36.42,-95.55,1
32719,4,36.6982,-95.7093,1
32720,6,38.92,-95.92,5
32721,3,35.45,-95.98,1
32722,7,40.28,-96.18,0
32723,3,35.62,-96.3,0
32724,4,36.7386,-95.692,0
32725,5,35.65,-95.65,1
32726,6,39.05,-95.45,1
32727,4,40.37,-95.83,2
32728,4,36.7437,-95.6296,0
32729,4,36.87,-96.0,2
32730,5,35.87,-95.53,2
32731,3,35.63,-95.9,1
32732,9,39.52,-95.7,0
32733,4,36.7885,-95.5027,1
32734,4,36.2,-95.75,0
32735,5,39.18,-96.3,1
32736,4,36.55,-96.2,0
32737,5,38.45,-96.38,2
32738,9,36.32,-95.43,0
32739,5,36.63,-95.6,1
32740,5,36.3,-95.43,1
32741,4,36.6843,-95.7808,1
32742,9,36.18,-95.5,0
32743,5,39.05,-95.57,2
32744,4,36.22,-95.6,0
32745,5,38.4,-96.25,1
32746,9,36.25,-95.38,0
32747,9,38.93,-95.9,0
32748,5,37.53,-95.52,1
32749,6,39.75,-96.37,0
32750,6,39.95,-95.6,0
32751,9,36.05,-95.6,2
32752,4,35.62,-95.95,0
32753,5,39.72,-95.58,1
32754,4,35.8715,-96.0166,0
32755,5,39.1,-95.67,0
32756,6,39.88,-95.97,0
32757,9,36.45,-95.7,0
32758,6,36.75,-95.72,1
32759,4,35.65,-95.52,0
32760,4,39.05,-96.23,1
32761,4,35.9739,-95.8363,0
32762,5,39.12,-95.67,2
32763,7,38.98,-95.92,0
32764,6,39.9,-95.78,2
32765,10,38.2,-95.75,1
32766,5,40.43,-95.38,0
32767,9,40.2,-96.1,1
32768,4,35.97,-95.8503,1
32769,4,38.9,-95.82,0
32770,6,39.9,-95.53,0
32771,3,36.82,-95.63,0
32772,3,36.53,-95.68,1
32773,5,35.95,-95.8,0
32774,4,36.22,-95.92,1
32775,6,40.12,-96.93,2
32776,4,36.0989,-95.5336,0
32777,4,36.07,-95.92,3
32778,6,35.87,-95.6,0
32779,4,36.15,-95.83,4
32780,6,40.13,-96.35,0
32781,5,35.95,-95.8,0
32782,4,36.47,-95.92,1
32783,4,36.1216,-95.5246,1
32784,11,37.45,-95.43,1
32785,4,36.03,-95.9,3
32786,5,38.8,-96.17,1
32787,6,39.95,-96.23,0
32788,4,35.95,-95.88,0
32789,6,39.77,-95.68,0
32790,4,36.1465,-95.5014,1
32791,4,36.13,-95.82,3
32792,6,39.92,-96.17,0
32793,11,39.05,-95.68,2
32794,6,39.77,-96.13,0
32795,6,36.78,-95.63,1
32796,4,35.95,-96.07,0
32797,4,35.95,-96.0,3
32798,5,35.43,-95.62,0
32799,6,39.37,-95.75,0
32800,5,38.3232,-96.207,1
32801,6,39.32,-95.77,1
32802,6,40.23,-95.68,1
32803,5,39.47,-96.27,1
32804,4,35.08,-96.38,2
32805,11,37.4,-95.43,2
32806,6,39.1,-96.0,1
32807,5,35.35,-96.6,4
32808,6,39.25,-96.07,0
32809,6,40.07,-95.58,1
32810,5,38.87,-96.07,1
32811,4,35.43,-96.27,1
32812,6,39.12,-95.42,0
32813,6,39.17,-95.67,3
32814,6,38.7,-95.82,0
32815,5,39.62,-96.13,2
32816,7,36.05,-96.05,0
32817,5,36.95,-96.27,0
32818,4,36.3,-95.67,1
32819,6,38.5,-95.63,0
32820,11,37.32,-96.47,2
32821,5,39.43,-96.02,1
32822,5,36.98,-96.23,2
32823,6,38.78,-95.72,0
32824,4,40.38,-95.83,2
32825,10,38.92,-95.78,1
32826,5,35.33,-96.48,3
32827,3,37.62,-95.65,1
32828,4,40.18,-96.08,2
32829,10,38.88,-95.48,1
32830,3,37.8,-96.37,0
32831,5,35.83,-96.33,1
32832,4,39.07,-96.17,2
32833,3,38.02,-96.3,2
32834,5,40.02,-95.98,1
32835,5,37.62,-96.17,1
32836,3,37.87,-96.28,0
32837,5,37.23,-95.98,2
32838,5,39.7,-95.73,2
32839,4,37.58,-96.25,1
32840,3,37.95,-96.28,0
32841,5,39.47,-95.55,2
32842,5,37.35,-96.37,1
32843,5,35.15,-95.78,1
32844,3,38.05,-95.63,0
32845,5,38.48,-95.63,0
32846,5,37.35,-96.37,1
32847,6,38.1,-96.1,2
32848,3,36.55,-96.33,2
32849,5,38.5,-95.42,0
32850,5,39.73,-95.43,1
32851,5,36.42,-96.38,2
32852,12,36.35,-96.0,2
32853,5,38.23,-96.0,1
32854,5,38.95,-95.65,0
32855,12,35.13,-95.8,1
32856,5,38.17,-96.17,0
32857,3,35.27,-95.72,3
32858,5,36.98,-95.72,0
32859,5,38.3,-95.48,1
32860,3,37.65,-95.67,1
32861,6,36.88,-95.93,0
32862,6,39.6,-96.28,1
32863,6,35.95,-96.0,0
32864,3,35.1,-96.25,2
32865,4,35.6,-95.6,0
32866,4,35.47,-95.52,1
32867,6,36.07,-96.07,1
32868,6,36.05,-95.78,1
32869,5,35.42,-96.37,0
32870,4,36.85,-95.63,0
32871,6,35.8,-96.1,0
32872,5,35.9,-95.5,2
32873,6,35.43,-96.27,2
32874,5,39.97,-95.62,2
32875,6,35.25,-95.5,2
32876,5,37.08,-95.57,0
32877,6,40.17,-96.17,1
32878,5,35.25,-96.07,1
32879,9,36.2,-95.5,0
32880,9,35.62,-95.85,1
32881,5,36.4185,-96.0778,1
32882,5,37.03,-95.74,0
32883,5,36.4923,-95.8971,1
32884,5,36.5504,-95.8223,1
32885,5,39.6676,-96.1213,3
32886,5,39.6528,-96.0712,1
32887,5,39.6599,-96.016,1
32888,11,39.33,-95.52,0
32889,5,36.0813,-95.419,0
32890,11,39.52,-95.4,0
32891,5,36.0936,-95.3985,0
32892,5,36.0224,-95.7729,2
32893,4,40.33,-96.23,1
32894,5,36.32,-95.6,1
32895,5,37.23,-95.77,0
32896,5,36.3,-95.4,0
32897,5,36.9451,-96.0678,0
32898,5,36.9623,-95.8343,1
32899,5,36.25,-95.38,0
32900,5,36.05,-95.78,1
32901,5,38.27,-96.17,1
32902,5,36.9873,-95.4317,0
32903,5,36.5886,-95.7326,1
32904,5,35.77,-95.68,0
32905,5,36.87,-95.65,0
32906,5,37.05,-95.55,0
32907,6,36.15,-96.02,0
32908,5,36.93,-95.88,2
32909,6,38.47,-95.68,0
32910,5,36.5972,-95.676,1
32911,6,38.52,-95.67,0
32912,5,36.95,-95.7,2
32913,7,35.9597,-95.4247,1
32914,6,38.58,-95.68,0
32915,5,35.95,-96.08,0
32916,5,37.03,-95.53,1
32917,6,38.88,-95.4,0
32918,5,38.95,-96.1,0
32919,6,36.98,-95.97,1
32920,5,36.7,-95.77,0
32921,6,35.95,-96.08,2
32922,8,36.1,-95.75,0
32923,6,38.73,-95.55,0
32924,9,39.45,-95.77,0
32925,5,36.07,-95.8,1
32926,6,36.02,-95.72,0
32927,7,39.13,-95.65,2
32928,5,38.5,-95.43,3
32929,7,36.05,-95.78,1
32930,6,39.22,-96.35,0
32931,3,37.67,-96.07,2
32932,6,39.17,-96.35,0
32933,3,37.78,-95.85,2
32934,5,35.7,-96.12,0
32935,3,37.02,-95.85,3
32936,7,40.4,-95.83,0
32937,5,36.53,-95.47,1
32938,3,37.15,-95.63,1
32939,7,38.38,-96.18,0
32940,3,36.67,-96.32,2
32941,5,36.8,-95.38,1
32942,3,36.55,-96.32,1
32943,7,39.1,-95.87,1
32944,5,35.63,-95.83,0
32945,3,36.88,-95.93,1
32946,7,39.15,-95.8,0
32947,5,35.3,-95.83,0
32948,7,39.75,-95.83,0
32949,5,35.43,-95.6,0
32950,7,39.83,-95.73,0
32951,6,38.97,-95.8,0
32952,9,35.35,-96.38,1
32953,6,36.8,-95.93,0
32954,9,35.73,-95.98,0
32955,6,40.23,-96.32,1
32956,9,39.37,-96.05,0
32957,7,36.13,-96.12,0
32958,9,39.38,-95.97,0
32959,7,36.08,-95.95,2
32960,9,39.27,-95.73,0
32961,9,35.15,-96.3,0
32962,3,36.85,-95.65,0
32963,4,39.55,-95.98,0
32964,4,36.42,-96.3,0
32965,6,38.2,-95.75,0
32966,6,37.63,-95.73,1
32967,4,36.55,-96.33,1
32968,9,35.45,-95.5,0
32969,9,35.5,-95.52,0
32970,7,39.88,-95.8,0
32971,10,35.0,-95.75,1
32972,10,39.68,-95.58,1
32973,11,39.08,-95.63,2
32974,10,39.32,-95.78,2
32975,4,36.6,-96.1,0
32976,10,39.52,-95.47,0
32977,5,35.82,-95.75,3
32978,10,39.35,-95.58,0
32979,5,38.58,-96.03,0
32980,5,35.9,-95.6,0
32981,5,38.47,-96.17,1
32982,5,35.37,-96.37,1
32983,5,38.57,-96.18,2
32984,5,36.42,-95.58,1
32985,5,38.97,-95.7,3
32986,5,38.33,-96.12,2
32987,5,40.27,-96.1,0
32988,5,38.83,-95.9,2
32989,5,36.35,-95.92,1
32990,6,38.88,-95.88,1
32991,5,39.3,-95.53,1
32992,7,38.47,-96.27,2
32993,5,39.7,-95.6,2
32994,12,35.18,-95.5,2
32995,5,39.8,-95.63,1
32996,4,36.27,-95.73,1
32997,5,39.68,-95.43,1
32998,4,34.92,-95.77,1
32999,4,37.6,-96.03,2
33000,6,36.03,-96.72,0
33001,7,38.98,-97.3,1
33002,7,38.82,-96.73,0
33003,7,38.8,-97.22,0
33004,7,38.83,-97.22,0
33005,9,37.7,-97.33,2
33006,9,37.7,-97.33,1
33007,3,39.18,-96.58,1
33008,3,35.47,-96.65,1
33009,5,40.37,-96.87,0
33010,5,40.27,-96.9,0
33011,6,36.92,-97.28,0
33012,6,36.93,-97.12,0
33013,6,36.83,-97.07,3
33014,6,36.8,-96.78,0
33015,6,39.2,-96.72,0
33016,6,39.03,-96.82,0
33017,6,39.23,-96.75,1
33018,6,39.17,-96.58,1
33019,6,39.12,-96.5,0
33020,7,38.4,-96.4,0
33021,7,39.37,-96.42,0
33022,7,39.82,-96.7,0
33023,7,40.3,-97.07,3
33024,7,40.07,-97.13,2
33025,7,39.98,-97.17,1
33026,7,39.53,-97.27,0
33027,9,39.45,-96.42,0
33028,5,36.82,-97.05,0
33029,5,36.7,-96.85,1
33030,5,36.6,-96.83,0
33031,5,36.42,-96.82,0
33032,5,36.08,-96.62,0
33033,5,36.05,-96.88,0
33034,5,35.98,-96.6,0
33035,5,35.65,-96.67,0
33036,7,40.08,-96.48,0
33037,7,36.8,-96.48,0
33038,7,36.48,-96.47,0
33039,7,36.5,-96.5,0
33040,7,36.52,-96.4,0
33041,4,35.82,-97.02,2
33042,4,39.5,-96.6,0
33043,5,36.0,-97.0,1
33044,5,34.95,-96.52,0
33045,5,39.2,-96.58,-9
33046,5,35.0,-96.4,0
33047,5,38.12,-96.82,3
33048,5,40.33,-96.42,0
33049,5,37.82,-96.85,0
33050,5,40.32,-97.28,0
33051,5,39.38,-96.97,1
33052,5,40.27,-96.85,0
33053,6,36.8,-97.25,1
33054,5,40.13,-96.67,0
33055,7,38.7,-97.08,2
33056,6,38.58,-96.67,2
33057,7,39.3,-96.92,1
33058,6,35.78,-96.78,1
33059,7,39.82,-96.8,1
33060,6,35.78,-96.67,2
33061,4,37.1,-96.5,-9
33062,6,35.92,-96.58,0
33063,5,39.03,-96.97,2
33064,6,36.02,-96.48,0
33065,5,39.27,-97.18,3
33066,6,35.18,-96.68,2
33067,7,37.07,-96.98,0
33068,5,39.35,-96.45,1
33069,4,36.3,-97.25,0
33070,5,39.25,-96.58,-9
33071,5,40.28,-96.82,2
33072,5,39.28,-97.02,0
33073,5,39.13,-97.05,1
33074,5,40.18,-97.0,1
33075,5,39.95,-96.88,0
33076,5,39.57,-97.32,2
33077,5,39.4,-97.18,-9
33078,5,39.95,-96.78,0
33079,6,37.68,-97.12,1
33080,5,39.77,-96.65,0
33081,6,39.22,-96.82,0
33082,6,36.67,-97.33,1
33083,8,36.3,-97.32,0
33084,8,35.8,-97.2,1
33085,8,36.8,-97.23,0
33086,9,36.75,-97.3,0
33087,8,38.67,-96.95,-9
33088,9,36.75,-97.3,0
33089,9,36.7,-97.12,0
33090,10,36.53,-97.07,1
33091,5,38.68,-96.52,0
33092,5,36.7,-96.45,0
33093,4,36.87,-97.33,0
33094,5,36.55,-96.72,0
33095,4,39.18,-96.75,-9
33096,5,36.02,-96.82,1
33097,5,34.95,-97.3,0
33098,5,37.17,-97.38,0
33099,8,38.68,-97.02,2
33100,5,37.85,-96.9,0
33101,5,37.8,-96.53,0
33102,3,35.18,-97.25,2
33103,5,37.83,-96.87,0
33104,5,36.92,-97.08,0
33105,5,37.33,-96.67,1
33106,5,35.35,-96.47,0
33107,5,35.32,-96.48,0
33108,5,38.53,-96.87,1
33109,5,35.35,-96.42,0
33110,6,38.55,-97.15,0
33111,7,39.1,-96.93,1
33112,7,38.67,-97.03,0
33113,6,38.6,-97.07,2
33114,7,38.53,-97.02,0
33115,6,37.75,-97.27,2
33116,7,36.7,-97.13,0
33117,7,35.82,-96.67,1
33118,8,39.72,-96.78,1
33119,8,40.08,-96.75,2
33120,11,36.8,-96.98,1
33121,11,36.75,-97.25,0
33122,12,35.33,-96.92,1
33123,3,38.48,-97.3,0
33124,3,38.8,-96.97,1
33125,3,39.03,-96.92,1
33126,3,38.37,-96.55,1
33127,3,39.38,-96.77,1
33128,3,36.93,-97.1,2
33129,4,39.18,-96.92,2
33130,5,36.23,-96.92,2
33131,5,35.4,-97.37,4
33132,5,35.15,-96.68,2
33133,5,35.37,-96.5,2
33134,6,36.08,-97.07,1
33135,7,35.25,-96.7,1
33136,7,38.35,-97.22,1
33137,7,36.02,-96.9,2
33138,8,38.17,-97.12,2
33139,8,38.2,-96.97,2
33140,10,37.68,-97.33,2
33141,10,37.68,-97.32,1
33142,7,36.53,-96.68,0
33143,4,36.35,-96.8,0
33144,8,39.73,-96.98,0
33145,9,36.63,-96.7,0
33146,4,36.43,-97.3,2
33147,9,36.52,-96.75,0
33148,4,35.17,-96.47,1
33149,10,38.3,-97.27,0
33150,4,35.3,-97.0,1
33151,10,38.45,-97.07,0
33152,10,39.15,-96.67,0
33153,4,39.03,-97.27,1
33154,10,38.75,-96.73,0
33155,5,36.7,-97.3,2
33156,10,35.82,-97.23,1
33157,5,36.88,-97.15,5
33158,5,37.28,-97.17,0
33159,5,35.33,-97.0,0
33160,5,37.3,-97.12,0
33161,5,37.25,-97.1,0
33162,5,35.98,-96.77,0
33163,5,37.07,-96.92,0
33164,5,39.43,-96.58,0
33165,6,37.33,-97.23,0
33166,6,37.3,-97.12,0
33167,5,37.27,-96.82,0
33168,6,38.13,-96.78,0
33169,6,35.12,-96.83,1
33170,5,37.25,-96.8,0
33171,5,37.67,-96.83,0
33172,5,37.68,-96.85,0
33173,5,36.85,-97.33,0
33174,5,36.67,-97.3,0
33175,6,39.57,-97.28,0
33176,6,39.58,-97.28,0
33177,7,35.75,-97.32,1
33178,9,37.63,-96.98,1
33179,4,37.97,-97.13,1
33180,4,36.38,-96.7,2
33181,4,36.82,-96.97,4
33182,4,35.5,-97.0,3
33183,4,37.48,-96.97,0
33184,4,39.28,-97.12,1
33185,4,39.28,-97.12,1
33186,4,35.62,-96.83,0
33187,4,36.75,-97.05,0
33188,4,35.98,-96.6,0
33189,4,35.28,-96.73,3
33190,5,37.17,-97.13,1
33191,4,36.75,-97.2,1
33192,4,36.87,-97.12,2
33193,5,37.38,-96.42,0
33194,5,39.2,-96.7,0
33195,5,37.4,-96.45,1
33196,5,37.0,-97.13,0
33197,5,36.82,-97.27,0
33198,5,37.4,-96.45,1
33199,5,37.85,-96.47,0
33200,5,34.93,-96.85,3
33201,5,40.07,-97.5,2
33202,5,40.3,-96.73,0
33203,5,36.92,-97.37,2
33204,6,38.17,-96.57,0
33205,5,36.35,-96.8,0
33206,6,37.68,-96.98,1
33207,4,36.9,-96.73,1
33208,5,35.5,-96.7,2
33209,6,40.43,-96.73,1
33210,5,40.38,-96.73,0
33211,5,36.7,-97.15,0
33212,6,38.42,-97.3,0
33213,6,38.67,-96.6,2
33214,7,40.0,-96.88,0
33215,6,35.48,-96.77,2
33216,5,35.65,-97.22,2
33217,7,40.0,-96.98,2
33218,6,36.0,-96.5,1
33219,5,36.28,-97.3,1
33220,7,40.02,-96.77,1
33221,6,35.95,-97.03,2
33222,7,37.82,-96.9,1
33223,5,36.2,-96.7,0
33224,6,35.5,-97.25,2
33225,7,40.27,-96.73,1
33226,5,35.88,-97.0,1
33227,7,39.15,-96.73,0
33228,7,40.05,-97.1,1
33229,5,37.4,-97.3,1
33230,10,35.07,-96.47,2
33231,9,37.68,-96.78,0
33232,3,38.05,-97.27,2
33233,3,36.9,-97.05,2
33234,5,37.45,-97.22,0
33235,3,39.93,-96.72,1
33236,5,36.7,-97.22,0
